Date_Start,ID,Duration(sec),Consent,Image,Cat,Cat_Name,Modified_Img,Modified_Grade,Sequence_Img,Guess,Guess_Correct,Follow_Exp,Follow_AI,Know_Cats,Easy_Task,Perform_Self,Perform_Others,Gender,Birthyear,Correct_Guesses_Total,Age
07.02.2023 22:08,615068c1a324178de4714217,244,1,118,1,D,0,,9,1,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,205,2,S,0,,11,2,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,209,2,S,0,,3,1,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,217,2,S,0,,1,2,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,218,2,S,0,,6,3,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,221,2,S,0,,2,3,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,301,3,B,0,,4,3,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,305,3,B,0,,10,2,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,307,3,B,0,,5,3,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,318,3,B,0,,13,3,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,319,3,B,0,,7,2,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,321,3,B,0,,14,3,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,402,1,D,1,1.0,18,1,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,406,1,D,1,2.0,19,2,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,408,1,D,1,1.0,17,3,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,603,3,B,1,2.0,16,3,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,606,3,B,1,2.0,20,2,0,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:08,615068c1a324178de4714217,244,1,608,3,B,1,1.0,15,3,1,0,6,3,3,10,12,F,1945.0,12,77.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,101,1,D,0,,12,2,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,107,1,D,0,,19,2,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,113,1,D,0,,10,1,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,116,1,D,0,,9,1,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,120,1,D,0,,15,1,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,206,2,S,0,,11,1,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,207,2,S,0,,16,2,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,208,2,S,0,,18,1,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,301,3,B,0,,13,3,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,302,3,B,0,,7,2,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,303,3,B,0,,14,2,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,304,3,B,0,,8,3,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,312,3,B,0,,20,3,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,321,3,B,0,,17,2,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,405,1,D,1,1.0,2,1,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,505,2,S,1,1.0,5,2,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,509,2,S,1,2.0,4,2,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,601,3,B,1,0.0,3,3,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,605,3,B,1,1.0,1,2,0,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:09,558afc18fdf99b7dfef4d84e,183,1,608,3,B,1,1.0,6,3,1,3,3,1,3,10,15,M,1989.0,12,33.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,102,1,D,0,,1,1,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,103,1,D,0,,6,2,0,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,111,1,D,0,,4,2,0,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,115,1,D,0,,9,2,0,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,117,1,D,0,,3,1,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,118,1,D,0,,8,1,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,215,2,S,0,,2,2,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,304,3,B,0,,11,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,306,3,B,0,,5,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,312,3,B,0,,12,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,313,3,B,0,,10,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,314,3,B,0,,7,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,317,3,B,0,,13,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,320,3,B,0,,14,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,401,1,D,1,0.0,17,1,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,407,1,D,1,0.0,20,2,0,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,508,2,S,1,1.0,15,2,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,603,3,B,1,2.0,18,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,604,3,B,1,0.0,19,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,62aa28c1027ae7d68ef3571c,172,1,609,3,B,1,2.0,16,3,1,6,3,0,4,13,15,F,2002.0,16,20.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,104,1,D,0,,9,1,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,106,1,D,0,,13,2,0,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,111,1,D,0,,20,1,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,118,1,D,0,,17,1,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,119,1,D,0,,8,1,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,216,2,S,0,,15,1,0,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,221,2,S,0,,10,3,0,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,302,3,B,0,,7,2,0,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,304,3,B,0,,11,3,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,305,3,B,0,,12,3,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,311,3,B,0,,14,3,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,314,3,B,0,,19,3,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,316,3,B,0,,16,3,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,320,3,B,0,,18,2,0,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,402,1,D,1,1.0,3,1,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,405,1,D,1,1.0,2,1,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,505,2,S,1,1.0,1,2,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,509,2,S,1,2.0,6,2,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,603,3,B,1,2.0,5,3,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:10,5f5bd178d9952538dd3d9aa8,162,1,604,3,B,1,0.0,4,3,1,5,3,3,4,15,10,M,1988.0,15,34.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,104,1,D,0,,10,2,0,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,105,1,D,0,,8,1,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,109,1,D,0,,13,2,0,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,202,2,S,0,,7,2,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,211,2,S,0,,11,2,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,301,3,B,0,,4,2,0,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,303,3,B,0,,9,2,0,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,304,3,B,0,,3,3,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,305,3,B,0,,2,2,0,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,308,3,B,0,,14,3,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,309,3,B,0,,5,3,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,314,3,B,0,,12,3,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,316,3,B,0,,1,3,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,321,3,B,0,,6,2,0,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,403,1,D,1,2.0,15,1,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,406,1,D,1,2.0,16,1,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,503,2,S,1,2.0,18,2,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,507,2,S,1,0.0,19,2,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,601,3,B,1,0.0,17,3,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:11,6297625fdabcf79701d35b08,140,1,608,3,B,1,1.0,20,3,1,5,3,3,5,18,15,F,1998.0,14,24.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,101,1,D,0,,13,1,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,104,1,D,0,,7,2,0,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,106,1,D,0,,10,2,0,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,108,1,D,0,,16,1,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,110,1,D,0,,20,2,0,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,112,1,D,0,,18,1,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,117,1,D,0,,15,1,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,201,2,S,0,,9,3,0,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,209,2,S,0,,12,1,0,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,302,3,B,0,,11,3,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,303,3,B,0,,19,2,0,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,307,3,B,0,,14,3,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,311,3,B,0,,8,3,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,315,3,B,0,,17,3,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,401,1,D,1,0.0,5,1,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,405,1,D,1,1.0,6,1,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,503,2,S,1,2.0,2,2,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,601,3,B,1,0.0,3,3,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,604,3,B,1,0.0,4,3,1,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:09,63aa359479435d3408b37da3,242,1,609,3,B,1,2.0,1,2,0,6,3,3,5,13,16,F,1970.0,13,52.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,105,1,D,0,,7,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,108,1,D,0,,20,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,113,1,D,0,,19,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,115,1,D,0,,17,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,117,1,D,0,,15,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,119,1,D,0,,14,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,214,2,S,0,,13,3,0,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,302,3,B,0,,10,2,0,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,303,3,B,0,,18,3,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,307,3,B,0,,8,3,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,309,3,B,0,,11,3,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,310,3,B,0,,16,3,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,311,3,B,0,,12,3,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,314,3,B,0,,9,3,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,402,1,D,1,1.0,1,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,406,1,D,1,2.0,5,1,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,502,2,S,1,1.0,4,2,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,504,2,S,1,0.0,3,2,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,507,2,S,1,0.0,6,2,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:11,6361684773df215265bd139c,102,1,601,3,B,1,0.0,2,3,1,4,2,2,4,15,12,M,2003.0,18,19.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,106,1,D,0,,9,1,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,108,1,D,0,,17,1,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,109,1,D,0,,8,1,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,113,1,D,0,,12,1,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,117,1,D,0,,10,1,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,202,2,S,0,,16,2,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,205,2,S,0,,15,1,0,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,212,2,S,0,,14,3,0,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,215,2,S,0,,19,2,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,219,2,S,0,,20,3,0,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,302,3,B,0,,18,2,0,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,303,3,B,0,,13,2,0,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,309,3,B,0,,11,3,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,320,3,B,0,,7,3,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,406,1,D,1,2.0,2,1,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,408,1,D,1,1.0,3,1,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,505,2,S,1,1.0,6,2,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,508,2,S,1,1.0,5,2,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,601,3,B,1,0.0,4,3,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:10,5f68293531178c45eb421365,209,1,604,3,B,1,0.0,1,3,1,6,3,4,4,17,12,F,1987.0,15,35.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,102,1,D,0,,7,1,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,111,1,D,0,,9,2,0,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,115,1,D,0,,19,2,0,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,119,1,D,0,,14,1,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,120,1,D,0,,11,1,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,204,2,S,0,,8,2,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,206,2,S,0,,13,2,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,207,2,S,0,,10,1,0,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,213,2,S,0,,16,2,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,216,2,S,0,,15,1,0,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,302,3,B,0,,17,3,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,313,3,B,0,,20,3,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,314,3,B,0,,18,3,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,319,3,B,0,,12,2,0,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,402,1,D,1,1.0,3,1,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,409,1,D,1,2.0,5,2,0,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,509,2,S,1,2.0,1,2,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,601,3,B,1,0.0,6,3,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,606,3,B,1,2.0,2,3,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5ec6febe10d2c3149758a78b,144,1,608,3,B,1,1.0,4,3,1,4,3,3,3,16,15,M,1995.0,14,27.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,104,1,D,0,,12,1,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,118,1,D,0,,15,1,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,121,1,D,0,,19,2,0,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,203,2,S,0,,14,2,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,209,2,S,0,,16,2,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,214,2,S,0,,7,3,0,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,218,2,S,0,,20,3,0,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,221,2,S,0,,8,3,0,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,306,3,B,0,,11,2,0,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,308,3,B,0,,18,3,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,312,3,B,0,,13,3,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,317,3,B,0,,9,2,0,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,318,3,B,0,,10,3,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,321,3,B,0,,17,3,1,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,403,1,D,1,2.0,6,2,0,5,0,6,4,16,14,O,1999.0,13,23.0
07.02.2023 22:11,5f71de70178e8a0686d11092,178,1,406,1,D,1,2.0,4,1,1,5,0,6,4,16,14,O,1999.0,13,23.0
